ROP-1-ExC85-xgenV2_S7.recode THIS_SIGs_NUMBER
ROP-1-ExC85-xgenV2_S7.recode THIS_SIGs
ROP-1-ExC85-xgenV2_S7.recode THIS_SIG_CONTRIBUTIONS
ROP-1-ExC85-xgenV2_S7.recode Cosine_Similarity
ROP-100-ExC85-xgenV2_S67.recode THIS_SIGs_NUMBER
ROP-100-ExC85-xgenV2_S67.recode THIS_SIGs
ROP-100-ExC85-xgenV2_S67.recode THIS_SIG_CONTRIBUTIONS
ROP-100-ExC85-xgenV2_S67.recode Cosine_Similarity
ROP-102-ExC85-xgenV2_S68.recode THIS_SIGs_NUMBER
ROP-102-ExC85-xgenV2_S68.recode THIS_SIGs
ROP-102-ExC85-xgenV2_S68.recode THIS_SIG_CONTRIBUTIONS
ROP-102-ExC85-xgenV2_S68.recode Cosine_Similarity
ROP-103-ExC85-xgenV2_S69.recode THIS_SIGs_NUMBER
ROP-103-ExC85-xgenV2_S69.recode THIS_SIGs
ROP-103-ExC85-xgenV2_S69.recode THIS_SIG_CONTRIBUTIONS
ROP-103-ExC85-xgenV2_S69.recode Cosine_Similarity
ROP-105-ExC85-xgenV2_S70.recode THIS_SIGs_NUMBER
ROP-105-ExC85-xgenV2_S70.recode THIS_SIGs
ROP-105-ExC85-xgenV2_S70.recode THIS_SIG_CONTRIBUTIONS
ROP-105-ExC85-xgenV2_S70.recode Cosine_Similarity
ROP-107-ExC85-xgenV2_S71.recode THIS_SIGs_NUMBER
ROP-107-ExC85-xgenV2_S71.recode THIS_SIGs
ROP-107-ExC85-xgenV2_S71.recode THIS_SIG_CONTRIBUTIONS
ROP-107-ExC85-xgenV2_S71.recode Cosine_Similarity
ROP-108-ExC85-xgenV2_S72.recode THIS_SIGs_NUMBER
ROP-108-ExC85-xgenV2_S72.recode THIS_SIGs
ROP-108-ExC85-xgenV2_S72.recode THIS_SIG_CONTRIBUTIONS
ROP-108-ExC85-xgenV2_S72.recode Cosine_Similarity
ROP-109-ExC85-xgenV2_S73.recode THIS_SIGs_NUMBER
ROP-109-ExC85-xgenV2_S73.recode THIS_SIGs
ROP-109-ExC85-xgenV2_S73.recode THIS_SIG_CONTRIBUTIONS
ROP-109-ExC85-xgenV2_S73.recode Cosine_Similarity
ROP-11-ExC85-xgenV2_S8.recode THIS_SIGs_NUMBER
ROP-11-ExC85-xgenV2_S8.recode THIS_SIGs
ROP-11-ExC85-xgenV2_S8.recode THIS_SIG_CONTRIBUTIONS
ROP-11-ExC85-xgenV2_S8.recode Cosine_Similarity
ROP-110-ExC85-xgenV2_S74.recode THIS_SIGs_NUMBER
ROP-110-ExC85-xgenV2_S74.recode THIS_SIGs
ROP-110-ExC85-xgenV2_S74.recode THIS_SIG_CONTRIBUTIONS
ROP-110-ExC85-xgenV2_S74.recode Cosine_Similarity
ROP-112-ExC85-xgenV2_S75.recode THIS_SIGs_NUMBER
ROP-112-ExC85-xgenV2_S75.recode THIS_SIGs
ROP-112-ExC85-xgenV2_S75.recode THIS_SIG_CONTRIBUTIONS
ROP-112-ExC85-xgenV2_S75.recode Cosine_Similarity
ROP-113-ExC85-xgenV2_S76.recode THIS_SIGs_NUMBER
